name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,na_sales_share,eu_sales_share,jp_sales_share,other_sales_share,platform_era,is_top_publisher,publisher_games_count,name_length,decade,genre_Action,genre_Adventure,genre_Fighting,genre_Misc,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,platform_era_6th Gen,platform_era_7th Gen,platform_era_8th Gen,platform_era_Other,platform_era_PC,platform_era_Retro,platform_freq
McFarlane's Evil Prophecy,PS2,2007,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,1,832,25,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Emergency 2012,PC,2010,Simulation,Deep Silver,0.01,0.04,0.0,0.01,0.07,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,PC,0,122,14,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,959
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,2014,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,8th Gen,1,932,39,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509
Wallace & Gromit in Project Zoo,GC,2003,Platform,BAM! Entertainment,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,6th Gen,0,35,31,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,556
John Madden Football,SNES,1991,Sports,Imagineer,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Retro,0,16,20,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239
Aero Gauge,N64,1997,Racing,ASCII Entertainment,0.06,0.01,0.0,0.0,0.07,0.857142857142857,0.14285714285714285,0.0,0.0,Retro,0,20,10,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,319
Battlezone: Rise of the Black Dogs,N64,2000,Strategy,Crave Entertainment,0.06,0.01,0.0,0.0,0.07,0.857142857142857,0.14285714285714285,0.0,0.0,Retro,0,71,34,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,319
Caesars Palace Advance: Millennium Gold Edition,GBA,2001,Misc,Majesco Entertainment,0.05,0.02,0.0,0.0,0.07,0.7142857142857143,0.2857142857142857,0.0,0.0,6th Gen,0,92,47,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Shadowgate 64: Trials of the Four Towers,N64,1999,Adventure,Kemco,0.06,0.01,0.0,0.0,0.07,0.857142857142857,0.14285714285714285,0.0,0.0,Retro,0,21,40,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319
Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0.0,0.07,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,Retro,1,832,49,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98
Super Robot Spirits,N64,1998,Fighting,Banpresto,0.0,0.0,0.04,0.03,0.07,0.0,0.0,0.5714285714285714,0.4285714285714285,Retro,0,73,19,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319
Mia Hamm Soccer 64,N64,2000,Sports,THQ,0.06,0.01,0.0,0.0,0.07,0.857142857142857,0.14285714285714285,0.0,0.0,Retro,1,715,18,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,319
MLB Front Office Manager,X360,2009,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,7th Gen,1,413,24,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1264
Samurai Warriors,XB,2004,Action,Tecmo Koei,0.05,0.02,0.0,0.0,0.07,0.7142857142857143,0.2857142857142857,0.0,0.0,Other,0,338,16,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,824
GunParade Orchestra: Shiro no Shou,PS2,2006,Adventure,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,6th Gen,1,683,34,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Hearts of Iron III,PC,2009,Strategy,Paradox Interactive,0.01,0.04,0.0,0.01,0.07,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,PC,0,23,18,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,959
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,PSP,2009,Action,Irem Software Engineering,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,7th Gen,0,12,59,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1213
BlazBlue: Chrono Phantasma Extend,PSV,2015,Action,PQube,0.0,0.05,0.0,0.01,0.07,0.0,0.7142857142857143,0.0,0.14285714285714285,8th Gen,0,39,33,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,413
Crime Lab: Body of Evidence,DS,2010,Adventure,City Interactive,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,Other,0,19,27,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Ant Nation,DS,2009,Simulation,Konami Digital Entertainment,0.06,0.01,0.0,0.01,0.07,0.857142857142857,0.14285714285714285,0.0,0.14285714285714285,Other,1,832,10,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2163
FIFA Soccer 2004,GC,2003,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,6th Gen,1,1348,16,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,556
MotoGP 15,PS3,2015,Racing,Milestone S.r.l.,0.0,0.03,0.03,0.01,0.07,0.0,0.4285714285714285,0.4285714285714285,0.14285714285714285,7th Gen,0,16,9,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1327
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,2013,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,7th Gen,1,932,63,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1327
The Sims 2: Seasons,PC,2007,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.07,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,PC,1,1348,19,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,959
Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,6th Gen,1,921,23,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,556
NHL 2K9,Wii,2008,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,7th Gen,1,413,7,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1324
Tales of Rebirth,PSP,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,7th Gen,1,932,16,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1213
The Guy Game,XB,2004,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,0.07,0.7142857142857143,0.2857142857142857,0.0,0.0,Other,0,9,12,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,824
Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,Capcom,0.0,0.03,0.04,0.0,0.07,0.0,0.4285714285714285,0.5714285714285714,0.0,7th Gen,0,381,28,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
Battleborn,PC,2016,Shooter,Take-Two Interactive,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,PC,1,413,10,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,959
Let's Ride! Dreamer,GBA,2005,Adventure,DTP Entertainment,0.05,0.02,0.0,0.0,0.07,0.7142857142857143,0.2857142857142857,0.0,0.0,6th Gen,0,45,19,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Tecmo's Deception,PS,1996,Role-Playing,Sunsoft,0.04,0.03,0.0,0.0,0.07,0.5714285714285714,0.4285714285714285,0.0,0.0,Retro,0,10,17,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1196
Reader Rabbit 1st Grade,Wii,2010,Misc,Graffiti,0.07,0.0,0.0,0.0,0.07,1.0,0.0,0.0,0.0,7th Gen,0,6,23,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Anubis II,Wii,2007,Platform,Metro 3D,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,7th Gen,0,12,9,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Point Blank DS (JP sales),DS,2006,Shooter,Atari,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Other,0,363,25,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2163
Ghost in the Shell: Stand Alone Complex,PSP,2005,Adventure,Atari,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,7th Gen,0,363,39,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1213
Guilty Gear Xrd -Revelator-,PS3,2016,Fighting,PQube,0.01,0.02,0.02,0.01,0.07,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,7th Gen,0,39,27,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
G-Saviour,PS2,2000,Action,Sunrise Interactive,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,6th Gen,0,4,9,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Gintama DS: Yorozuya Daisoudou,DS,2006,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Other,1,932,30,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Drake of the 99 Dragons,XB,2007,Shooter,Unknown,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,Other,0,260,23,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,824
Heavenly Guardian,Wii,2007,Shooter,505 Games,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,7th Gen,0,192,17,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1324
Cut the Rope,3DS,2014,Puzzle,Activision,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,8th Gen,1,975,12,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,509
Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,DS,2010,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Other,1,932,63,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Crimson Sea 2,PS2,2004,Action,Tecmo Koei,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,0,338,13,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
The Legend of Heroes: Trails in the Sky First Chapter,PSV,2015,Role-Playing,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,8th Gen,0,50,53,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,413
Pizza Delivery Boy,Wii,2010,Simulation,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,7th Gen,0,92,18,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1324
Doraemon: Nobita to Himitsu Dougu Hakubutsukan,3DS,2013,Action,FuRyu,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,8th Gen,0,27,46,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509
Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,DS,2008,Adventure,Alchemist,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Other,0,43,54,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
IA/VT Colorful,PSV,2015,Misc,Marvelous Entertainment,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,8th Gen,0,12,14,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,413
AMF Bowling Pinbusters!,DS,2008,Sports,Vir2L Studios,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,Other,0,3,23,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2163
Operation: Vietnam,DS,2007,Shooter,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,Other,0,92,18,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2163
Alpha and Omega,DS,2010,Action,Unknown,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,Other,0,260,15,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Port Royale 3,PS3,2007,Simulation,Kalypso Media,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,7th Gen,0,29,13,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1327
RayStorm,PS,1997,Shooter,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07,0.5714285714285714,0.4285714285714285,0.0,0.0,Retro,1,683,8,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1196
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,2005,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,6th Gen,1,921,50,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,556
Jake Power: Handyman,DS,2008,Adventure,Ubisoft,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,Other,1,921,20,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
My Dress-Up,DS,2008,Misc,Oxygen Interactive,0.06,0.01,0.0,0.01,0.07,0.857142857142857,0.14285714285714285,0.0,0.14285714285714285,Other,0,22,11,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Circuit Breakers,PS,1998,Racing,Mindscape,0.04,0.03,0.0,0.0,0.07,0.5714285714285714,0.4285714285714285,0.0,0.0,Retro,0,32,16,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1196
Trick DS-han: Kakushi Kami no Sumukan,DS,2010,Misc,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Other,1,832,37,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Catwoman,GC,2004,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,6th Gen,1,1348,8,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556
Colosseum: Road to Freedom,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,0,338,26,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2161
Ultimate Board Game Collection,PSP,2007,Misc,Xplosiv,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,7th Gen,0,10,30,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1213
Target: Terror,Wii,2008,Shooter,Konami Digital Entertainment,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,7th Gen,1,832,14,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1324
BeatMania,PS2,2006,Simulation,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,1,832,9,2000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2161
Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,GBA,2006,Action,Banpresto,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,6th Gen,0,73,57,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Sprint Cars: Road to Knoxville,PS2,2005,Racing,THQ,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,1,715,30,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2161
Shrek's Carnival Craze Party Games,PS2,2008,Misc,Activision,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,1,975,34,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Real Time Conflict: Shogun Empires,DS,2005,Strategy,Namco Bandai Games,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,Other,1,932,34,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2163
Dream Dance & Cheer,Wii,2009,Misc,Zoo Games,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,7th Gen,0,33,19,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Silpheed: The Lost Planet,PS2,2000,Shooter,Swing! Entertainment,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,0,6,25,2000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2161
Enemy Front,PS3,2014,Shooter,City Interactive,0.01,0.05,0.0,0.01,0.07,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,7th Gen,0,19,11,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1327
Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.04,0.02,0.0,0.01,0.07,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,PC,1,921,23,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,959
Billy's Boot Camp: Wii de Enjoy Diet!,Wii,2011,Sports,Rocket Company,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,7th Gen,0,17,37,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1324
Spartan: Total Warrior,GC,2005,Action,Sega,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,6th Gen,1,639,22,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556
Pitfall: The Lost Expedition,XB,2004,Platform,Activision,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,Other,1,975,28,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,824
Fantastic Four,PS,1997,Action,Acclaim Entertainment,0.04,0.03,0.0,0.0,0.07,0.5714285714285714,0.4285714285714285,0.0,0.0,Retro,0,184,14,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1196
Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,2007,Adventure,Alchemist,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,6th Gen,0,43,47,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Tournament of Legends,Wii,2010,Fighting,Sega,0.04,0.02,0.0,0.01,0.07,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,7th Gen,1,639,21,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Xbox Live Arcade Unplugged Volume 1,X360,2006,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.01,0.07,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,7th Gen,0,189,35,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
River City Ransom EX,GBA,2004,Action,Atlus,0.05,0.02,0.0,0.0,0.07,0.7142857142857143,0.2857142857142857,0.0,0.0,6th Gen,0,67,20,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822
San Goku Shi Taisen Ten,DS,2008,Strategy,Sega,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Other,1,639,23,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2163
Generator Rex: Agent of Providence,DS,2011,Action,Activision,0.05,0.01,0.0,0.01,0.07,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,Other,1,975,34,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Dynasty Warriors 8: Empires,XOne,2014,Action,Tecmo Koei,0.04,0.02,0.0,0.01,0.07,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,8th Gen,0,338,27,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,213
Fairy Tail: Zelef Kakusei,PSP,2012,Action,Unknown,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,7th Gen,0,260,25,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1213
Strike Point,PS,1996,Simulation,Elite,0.04,0.03,0.0,0.0,0.07,0.5714285714285714,0.4285714285714285,0.0,0.0,Retro,0,1,12,1990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1196
Crazy Taxi 2,DC,2001,Racing,Sega,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Retro,1,639,12,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,52
Dragon Slayer: The Legend of Heroes,SNES,1992,Role-Playing,Epoch,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Retro,0,7,35,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,239
Tank! Tank! Tank!,WiiU,2012,Action,Namco Bandai Games,0.02,0.01,0.05,0.0,0.07,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.0,8th Gen,1,932,17,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143
My Horse & Me: Riding for Gold,DS,2008,Sports,Atari,0.05,0.01,0.0,0.01,0.07,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,Other,0,363,30,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2163
Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Action,Capcom,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Retro,0,381,62,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
Command & Conquer 3: Tiberium Wars,PC,2007,Strategy,Electronic Arts,0.0,0.06,0.0,0.01,0.07,0.0,0.857142857142857,0.0,0.14285714285714285,PC,1,1348,34,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,959
Tom and Jerry in War of the Whiskers,GC,2003,Fighting,NewKidCo,0.05,0.01,0.0,0.0,0.07,0.7142857142857143,0.14285714285714285,0.0,0.0,6th Gen,0,9,36,2000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,Other,1,932,49,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2163
Famicom Mini: Wrecking Crew,GBA,2004,Puzzle,Nintendo,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,6th Gen,1,702,27,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,822
Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,2014,Action,Nippon Columbia,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,8th Gen,0,7,51,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509
Divinity: Original Sin,XOne,2015,Role-Playing,Focus Home Interactive,0.04,0.02,0.0,0.01,0.07,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,8th Gen,0,58,22,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,213
Suzumiya Haruhi no Gekidou,Wii,2009,Adventure,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,7th Gen,0,50,26,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Classic Action: Devilish,DS,2005,Misc,505 Games,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,Other,0,192,24,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Jackass the Game DS,DS,2008,Action,Empire Interactive,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,Other,0,52,19,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Space Hulk: Vengeance of the Blood Angels,PS,1995,Shooter,Electronic Arts,0.04,0.03,0.0,0.0,0.07,0.5714285714285714,0.4285714285714285,0.0,0.0,Retro,1,1348,41,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1196
Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,0.857142857142857,0.0,0.0,0.14285714285714285,8th Gen,1,921,23,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,336
Robot Alchemic Drive,PS2,2002,Action,Enix Corporation,0.03,0.03,0.0,0.01,0.07,0.4285714285714285,0.4285714285714285,0.0,0.14285714285714285,6th Gen,0,30,20,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Motor Toon Grand Prix (Japan),PS,1994,Racing,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.07,0.0,0.0,0.857142857142857,0.0,Retro,1,683,29,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1196
Dino Master: Dig Discover Duel,DS,2005,Strategy,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,0.857142857142857,0.0,0.0,0.0,Other,0,92,30,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2163
Ken to Mahou to Gakuen Mono. 3,PS3,2010,Role-Playing,Acquire,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,7th Gen,0,13,30,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1327
