image_path,label,crop,split
Cassava healthy/healthy663_.jpg,Cassava healthy,Cassava,test
Tomato verticulium wilt/verticulium wilt270_.jpg,Tomato verticulium wilt,Tomato,test
Cassava bacterial blight/bacterial blight1132_.jpg,Cassava bacterial blight,Cassava,test
Tomato leaf blight/leaf blight1001_.jpg,Tomato leaf blight,Tomato,test
Tomato verticulium wilt/verticulium wilt69_.jpg,Tomato verticulium wilt,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1483_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew leaf miner/leaf miner345_.jpg,Cashew leaf miner,Cashew,test
Cashew healthy/healthy1111_.jpg,Cashew healthy,Cashew,test
Cassava bacterial blight/bacterial blight328_.jpg,Cassava bacterial blight,Cassava,test
Maize streak virus/streak virus410_.jpg,Maize streak virus,Maize,test
Tomato septoria leaf spot/septoria leaf spot1571_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew red rust/red rust13_.jpg,Cashew red rust,Cashew,test
Cashew anthracnose/anthracnose177_.jpg,Cashew anthracnose,Cashew,test
Cassava healthy/healthy430_.jpg,Cassava healthy,Cassava,test
Maize streak virus/streak virus921_.jpg,Maize streak virus,Maize,test
Maize healthy/healthy56_.jpg,Maize healthy,Maize,test
Cashew healthy/healthy659_.jpg,Cashew healthy,Cashew,test
Cashew leaf miner/leaf miner983_.jpg,Cashew leaf miner,Cashew,test
Cashew anthracnose/anthracnose1717_.jpg,Cashew anthracnose,Cashew,test
Cashew red rust/red rust287_.jpg,Cashew red rust,Cashew,test
Maize leaf spot/leaf spot521_.jpg,Maize leaf spot,Maize,test
Tomato septoria leaf spot/septoria leaf spot760_.jpg,Tomato septoria leaf spot,Tomato,test
Maize grasshoper/grasshoper299_.jpg,Maize grasshoper,Maize,test
Maize streak virus/streak virus764_.jpg,Maize streak virus,Maize,test
Cashew anthracnose/anthracnose347_.jpg,Cashew anthracnose,Cashew,test
Tomato verticulium wilt/verticulium wilt528_.jpg,Tomato verticulium wilt,Tomato,test
Tomato leaf blight/leaf blight553_.jpg,Tomato leaf blight,Tomato,test
Cashew leaf miner/leaf miner617_.jpg,Cashew leaf miner,Cashew,test
Cassava green mite/green mite573_.jpg,Cassava green mite,Cassava,test
Maize leaf spot/leaf spot612_.jpg,Maize leaf spot,Maize,test
Cassava green mite/green mite469_.jpg,Cassava green mite,Cassava,test
Cashew leaf miner/leaf miner1351_.jpg,Cashew leaf miner,Cashew,test
Cassava brown spot/brown spot1012_.jpg,Cassava brown spot,Cassava,test
Cashew leaf miner/leaf miner396_.jpg,Cashew leaf miner,Cashew,test
Cashew healthy/healthy1213_.jpg,Cashew healthy,Cashew,test
Cassava brown spot/brown spot465_.jpg,Cassava brown spot,Cassava,test
Cassava healthy/healthy962_.jpg,Cassava healthy,Cassava,test
Tomato leaf blight/leaf blight867_.jpg,Tomato leaf blight,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1956_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava mosaic/mosaic141_.jpg,Cassava mosaic,Cassava,test
Cashew leaf miner/leaf miner308_.jpg,Cashew leaf miner,Cashew,test
Maize leaf blight/leaf blight739_.jpg,Maize leaf blight,Maize,test
Maize leaf blight/leaf blight1012_.jpg,Maize leaf blight,Maize,test
Cashew anthracnose/anthracnose138_.jpg,Cashew anthracnose,Cashew,test
Maize streak virus/streak virus790_.jpg,Maize streak virus,Maize,test
Cashew anthracnose/anthracnose2_.jpg,Cashew anthracnose,Cashew,test
Maize leaf blight/leaf blight95_.jpg,Maize leaf blight,Maize,test
Maize leaf beetle/leaf beetle421_.jpg,Maize leaf beetle,Maize,test
Maize leaf spot/leaf spot218_.jpg,Maize leaf spot,Maize,test
Tomato septoria leaf spot/septoria leaf spot701_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato leaf blight/leaf blight100_.jpg,Tomato leaf blight,Tomato,test
Cashew red rust/red rust258_.jpg,Cashew red rust,Cashew,test
Maize healthy/healthy120_.jpg,Maize healthy,Maize,test
Maize leaf beetle/leaf beetle489_.jpg,Maize leaf beetle,Maize,test
Cashew anthracnose/anthracnose971_.jpg,Cashew anthracnose,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1090_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato verticulium wilt/verticulium wilt674_.jpg,Tomato verticulium wilt,Tomato,test
Cashew healthy/healthy1237_.jpg,Cashew healthy,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1715_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava bacterial blight/bacterial blight899_.jpg,Cassava bacterial blight,Cassava,test
Cashew healthy/healthy208_.jpg,Cashew healthy,Cashew,test
Maize leaf blight/leaf blight859_.jpg,Maize leaf blight,Maize,test
Tomato septoria leaf spot/septoria leaf spot947_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf beetle/leaf beetle322_.jpg,Maize leaf beetle,Maize,test
Tomato septoria leaf spot/septoria leaf spot2165_-Ee1IJ7.jpg,Tomato septoria leaf spot,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1402_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato septoria leaf spot/septoria leaf spot744_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava bacterial blight/bacterial blight1083_.jpg,Cassava bacterial blight,Cassava,test
Cashew anthracnose/anthracnose1614_.jpg,Cashew anthracnose,Cashew,test
Maize leaf spot/leaf spot936_.jpg,Maize leaf spot,Maize,test
Tomato leaf blight/leaf blight194_.jpg,Tomato leaf blight,Tomato,test
Cassava mosaic/mosaic150_.jpg,Cassava mosaic,Cassava,test
Cashew leaf miner/leaf miner49_.jpg,Cashew leaf miner,Cashew,test
Maize grasshoper/grasshoper231_.jpg,Maize grasshoper,Maize,test
Maize leaf beetle/leaf beetle84_.jpg,Maize leaf beetle,Maize,test
Cassava healthy/healthy63_.jpg,Cassava healthy,Cassava,test
Maize streak virus/streak virus148_.jpg,Maize streak virus,Maize,test
Tomato leaf curl/leaf curl318_.jpg,Tomato leaf curl,Tomato,test
Cashew anthracnose/anthracnose677_.jpg,Cashew anthracnose,Cashew,test
Cassava mosaic/mosaic1082_.jpg,Cassava mosaic,Cassava,test
Maize streak virus/streak virus200_.jpg,Maize streak virus,Maize,test
Cassava green mite/green mite441_.jpg,Cassava green mite,Cassava,test
Maize leaf beetle/leaf beetle905_.jpg,Maize leaf beetle,Maize,test
Cashew gumosis/gumosis102_.jpg,Cashew gumosis,Cashew,test
Cashew red rust/red rust1169_.jpg,Cashew red rust,Cashew,test
Tomato septoria leaf spot/septoria leaf spot184_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato leaf curl/leaf curl310_.jpg,Tomato leaf curl,Tomato,test
Cashew red rust/red rust1666_.jpg,Cashew red rust,Cashew,test
Cassava mosaic/mosaic605_.jpg,Cassava mosaic,Cassava,test
Cashew anthracnose/anthracnose913_.jpg,Cashew anthracnose,Cashew,test
Cassava brown spot/brown spot529_.jpg,Cassava brown spot,Cassava,test
Tomato verticulium wilt/verticulium wilt573_.jpg,Tomato verticulium wilt,Tomato,test
Maize leaf blight/leaf blight918_.jpg,Maize leaf blight,Maize,test
Tomato leaf blight/leaf blight884_.jpg,Tomato leaf blight,Tomato,test
Tomato leaf blight/leaf blight161_.jpg,Tomato leaf blight,Tomato,test
Cassava healthy/healthy1091_.jpg,Cassava healthy,Cassava,test
Cassava mosaic/mosaic480_.jpg,Cassava mosaic,Cassava,test
Cashew anthracnose/anthracnose157_.jpg,Cashew anthracnose,Cashew,test
Tomato verticulium wilt/verticulium wilt316_.jpg,Tomato verticulium wilt,Tomato,test
Cassava bacterial blight/bacterial blight153_.jpg,Cassava bacterial blight,Cassava,test
Tomato septoria leaf spot/septoria leaf spot2046_-dRNSFl.jpg,Tomato septoria leaf spot,Tomato,test
Cassava mosaic/mosaic544_.jpg,Cassava mosaic,Cassava,test
Maize fall armyworm/leaf blight803_.jpg,Maize fall armyworm,Maize,test
Tomato septoria leaf spot/septoria leaf spot1161_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew red rust/red rust583_.jpg,Cashew red rust,Cashew,test
Cashew healthy/healthy244_.jpg,Cashew healthy,Cashew,test
Cassava brown spot/brown spot41_.jpg,Cassava brown spot,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1951_-GfcSYk.jpg,Tomato septoria leaf spot,Tomato,test
Tomato leaf blight/leaf blight301_.jpg,Tomato leaf blight,Tomato,test
Cassava green mite/green mite861_.jpg,Cassava green mite,Cassava,test
Cassava brown spot/brown spot1410_.jpg,Cassava brown spot,Cassava,test
Tomato leaf curl/leaf curl516_.jpg,Tomato leaf curl,Tomato,test
Tomato septoria leaf spot/septoria leaf spot1159_.jpg,Tomato septoria leaf spot,Tomato,test
Maize grasshoper/grasshoper585_.jpg,Maize grasshoper,Maize,test
Cashew red rust/red rust1343_.jpg,Cashew red rust,Cashew,test
Tomato verticulium wilt/verticulium wilt321_.jpg,Tomato verticulium wilt,Tomato,test
Maize leaf spot/leaf spot200_.jpg,Maize leaf spot,Maize,test
Cashew red rust/red rust1376_.jpg,Cashew red rust,Cashew,test
Cassava bacterial blight/bacterial blight1077_.jpg,Cassava bacterial blight,Cassava,test
Cassava healthy/healthy1057_.jpg,Cassava healthy,Cassava,test
Maize leaf beetle/leaf beetle109_.jpg,Maize leaf beetle,Maize,test
Cassava mosaic/mosaic622_.jpg,Cassava mosaic,Cassava,test
Cassava brown spot/brown spot1011_.jpg,Cassava brown spot,Cassava,test
Cashew healthy/healthy889_.jpg,Cashew healthy,Cashew,test
Cashew anthracnose/anthracnose1501_.jpg,Cashew anthracnose,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1937_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew anthracnose/anthracnose1508_.jpg,Cashew anthracnose,Cashew,test
Tomato healthy/healthy501_.jpg,Tomato healthy,Tomato,test
Cassava bacterial blight/bacterial blight56_.jpg,Cassava bacterial blight,Cassava,test
Maize streak virus/streak virus893_.jpg,Maize streak virus,Maize,test
Tomato septoria leaf spot/septoria leaf spot2229_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew healthy/healthy879_.jpg,Cashew healthy,Cashew,test
Cashew red rust/red rust491_.jpg,Cashew red rust,Cashew,test
Cassava mosaic/mosaic956_.jpg,Cassava mosaic,Cassava,test
Cashew leaf miner/leaf miner249_.jpg,Cashew leaf miner,Cashew,test
Cassava green mite/green mite341_.jpg,Cassava green mite,Cassava,test
Cashew gumosis/gumosis303_.jpg,Cashew gumosis,Cashew,test
Cassava bacterial blight/bacterial blight1189_.jpg,Cassava bacterial blight,Cassava,test
Tomato leaf blight/leaf blight765_.jpg,Tomato leaf blight,Tomato,test
Cassava mosaic/mosaic375_.jpg,Cassava mosaic,Cassava,test
Cassava healthy/healthy1095_.jpg,Cassava healthy,Cassava,test
Cassava bacterial blight/bacterial blight2572_.jpg,Cassava bacterial blight,Cassava,test
Maize grasshoper/grasshoper124_.jpg,Maize grasshoper,Maize,test
Cassava bacterial blight/bacterial blight2496_.jpg,Cassava bacterial blight,Cassava,test
Maize grasshoper/grasshoper107_.jpg,Maize grasshoper,Maize,test
Cassava mosaic/mosaic530_.jpg,Cassava mosaic,Cassava,test
Tomato septoria leaf spot/septoria leaf spot2234_-I28CHQ.jpg,Tomato septoria leaf spot,Tomato,test
Cashew red rust/red rust364_.jpg,Cashew red rust,Cashew,test
Cashew healthy/healthy920_.jpg,Cashew healthy,Cashew,test
Tomato leaf blight/leaf blight961_.jpg,Tomato leaf blight,Tomato,test
Cassava bacterial blight/bacterial blight1873_.jpg,Cassava bacterial blight,Cassava,test
Maize leaf spot/leaf spot202_.jpg,Maize leaf spot,Maize,test
Maize streak virus/streak virus262_.jpg,Maize streak virus,Maize,test
Tomato septoria leaf spot/septoria leaf spot1920_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf beetle/leaf beetle563_.jpg,Maize leaf beetle,Maize,test
Cassava green mite/green mite994_.jpg,Cassava green mite,Cassava,test
Cassava mosaic/mosaic341_.jpg,Cassava mosaic,Cassava,test
Cassava brown spot/brown spot27_.jpg,Cassava brown spot,Cassava,test
Tomato verticulium wilt/verticulium wilt109_.jpg,Tomato verticulium wilt,Tomato,test
Tomato leaf blight/leaf blight1024_.jpg,Tomato leaf blight,Tomato,test
Cassava healthy/healthy860_.jpg,Cassava healthy,Cassava,test
Cashew leaf miner/leaf miner1189_.jpg,Cashew leaf miner,Cashew,test
Maize leaf beetle/leaf beetle370_.jpg,Maize leaf beetle,Maize,test
Tomato septoria leaf spot/septoria leaf spot2125_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato leaf curl/leaf curl301_.jpg,Tomato leaf curl,Tomato,test
Cassava bacterial blight/bacterial blight1365_.jpg,Cassava bacterial blight,Cassava,test
Cassava bacterial blight/bacterial blight1116_.jpg,Cassava bacterial blight,Cassava,test
Cassava bacterial blight/bacterial blight367_.jpg,Cassava bacterial blight,Cassava,test
Tomato leaf curl/leaf curl246_.jpg,Tomato leaf curl,Tomato,test
Tomato leaf blight/leaf blight712_.jpg,Tomato leaf blight,Tomato,test
Tomato septoria leaf spot/septoria leaf spot2279_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava mosaic/mosaic683_.jpg,Cassava mosaic,Cassava,test
Cashew anthracnose/anthracnose1654_.jpg,Cashew anthracnose,Cashew,test
Tomato healthy/healthy34_.jpg,Tomato healthy,Tomato,test
Cassava bacterial blight/bacterial blight1099_.jpg,Cassava bacterial blight,Cassava,test
Maize leaf blight/leaf blight16_.jpg,Maize leaf blight,Maize,test
Cashew anthracnose/anthracnose1012_.jpg,Cashew anthracnose,Cashew,test
Cassava bacterial blight/bacterial blight1994_.jpg,Cassava bacterial blight,Cassava,test
Cashew anthracnose/anthracnose1083_.jpg,Cashew anthracnose,Cashew,test
Maize fall armyworm/fall armyworm80_.jpg,Maize fall armyworm,Maize,test
Tomato septoria leaf spot/septoria leaf spot2102_-gFEPCI.jpg,Tomato septoria leaf spot,Tomato,test
Cashew gumosis/gumosis94_.jpg,Cashew gumosis,Cashew,test
Cassava brown spot/brown spot385_.jpg,Cassava brown spot,Cassava,test
Cassava bacterial blight/bacterial blight2345_.jpg,Cassava bacterial blight,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1380_.jpg,Tomato septoria leaf spot,Tomato,test
Maize leaf spot/leaf spot608_.jpg,Maize leaf spot,Maize,test
Cassava healthy/healthy842_.jpg,Cassava healthy,Cassava,test
Cassava bacterial blight/bacterial blight715_.jpg,Cassava bacterial blight,Cassava,test
Cassava green mite/green mite235_.jpg,Cassava green mite,Cassava,test
Maize leaf spot/leaf spot188_.jpg,Maize leaf spot,Maize,test
Tomato healthy/healthy318_.jpg,Tomato healthy,Tomato,test
Maize grasshoper/grasshoper373_.jpg,Maize grasshoper,Maize,test
Tomato leaf curl/leaf curl269_.jpg,Tomato leaf curl,Tomato,test
Maize healthy/healthy10_.jpg,Maize healthy,Maize,test
Tomato verticulium wilt/verticulium wilt412_.jpg,Tomato verticulium wilt,Tomato,test
Maize fall armyworm/fall armyworm36_.jpg,Maize fall armyworm,Maize,test
Cassava brown spot/brown spot521_.jpg,Cassava brown spot,Cassava,test
Tomato verticulium wilt/verticulium wilt236_.jpg,Tomato verticulium wilt,Tomato,test
Cashew leaf miner/leaf miner377_.jpg,Cashew leaf miner,Cashew,test
Maize leaf blight/leaf blight886_.jpg,Maize leaf blight,Maize,test
Tomato verticulium wilt/verticulium wilt623_.jpg,Tomato verticulium wilt,Tomato,test
Cassava brown spot/brown spot1009_.jpg,Cassava brown spot,Cassava,test
Cassava bacterial blight/bacterial blight1808_.jpg,Cassava bacterial blight,Cassava,test
Maize streak virus/streak virus1001_.jpg,Maize streak virus,Maize,test
Cassava green mite/green mite195_.jpg,Cassava green mite,Cassava,test
Cashew leaf miner/leaf miner1280_.jpg,Cashew leaf miner,Cashew,test
Maize leaf blight/leaf blight705_.jpg,Maize leaf blight,Maize,test
Cashew gumosis/gumosis270_.jpg,Cashew gumosis,Cashew,test
Cassava mosaic/mosaic889_.jpg,Cassava mosaic,Cassava,test
Cashew leaf miner/leaf miner1116_.jpg,Cashew leaf miner,Cashew,test
Tomato septoria leaf spot/septoria leaf spot342_.jpg,Tomato septoria leaf spot,Tomato,test
Maize fall armyworm/fall armyworm32_.jpg,Maize fall armyworm,Maize,test
Tomato leaf blight/leaf blight1177_.jpg,Tomato leaf blight,Tomato,test
Tomato septoria leaf spot/septoria leaf spot2095_-2Vds2W.jpg,Tomato septoria leaf spot,Tomato,test
Maize grasshoper/grasshoper468_.jpg,Maize grasshoper,Maize,test
Maize leaf blight/leaf blight744_.jpg,Maize leaf blight,Maize,test
Cassava bacterial blight/bacterial blight2228_.jpg,Cassava bacterial blight,Cassava,test
Maize streak virus/streak virus411_.jpg,Maize streak virus,Maize,test
Maize streak virus/streak virus301_.jpg,Maize streak virus,Maize,test
Maize streak virus/streak virus222_.jpg,Maize streak virus,Maize,test
Tomato septoria leaf spot/septoria leaf spot1407_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew red rust/red rust416_.jpg,Cashew red rust,Cashew,test
Cassava bacterial blight/bacterial blight609_.jpg,Cassava bacterial blight,Cassava,test
Cassava bacterial blight/bacterial blight916_.jpg,Cassava bacterial blight,Cassava,test
Cassava brown spot/brown spot485_.jpg,Cassava brown spot,Cassava,test
Cashew red rust/red rust994_.jpg,Cashew red rust,Cashew,test
Cashew anthracnose/anthracnose401_.jpg,Cashew anthracnose,Cashew,test
Cassava brown spot/brown spot991_.jpg,Cassava brown spot,Cassava,test
Tomato leaf blight/leaf blight213_.jpg,Tomato leaf blight,Tomato,test
Cassava green mite/green mite948_.jpg,Cassava green mite,Cassava,test
Tomato septoria leaf spot/septoria leaf spot1439_.jpg,Tomato septoria leaf spot,Tomato,test
Cassava bacterial blight/bacterial blight2272_.jpg,Cassava bacterial blight,Cassava,test
Cassava brown spot/brown spot877_.jpg,Cassava brown spot,Cassava,test
Cashew healthy/healthy210_.jpg,Cashew healthy,Cashew,test
Maize streak virus/streak virus129_.jpg,Maize streak virus,Maize,test
Tomato septoria leaf spot/septoria leaf spot852_.jpg,Tomato septoria leaf spot,Tomato,test
Cashew leaf miner/leaf miner1040_.jpg,Cashew leaf miner,Cashew,test
Cashew red rust/red rust993_.jpg,Cashew red rust,Cashew,test
Tomato septoria leaf spot/septoria leaf spot1514_.jpg,Tomato septoria leaf spot,Tomato,test
Tomato leaf curl/leaf curl15_.jpg,Tomato leaf curl,Tomato,test
Tomato verticulium wilt/verticulium wilt516_.jpg,Tomato verticulium wilt,Tomato,test
Tomato leaf blight/leaf blight978_.jpg,Tomato leaf blight,Tomato,test
Cashew healthy/healthy94_.jpg,Cashew healthy,Cashew,test
Cassava green mite/green mite748_.jpg,Cassava green mite,Cassava,test
Maize leaf blight/leaf blight1011_.jpg,Maize leaf blight,Maize,test
Cashew anthracnose/anthracnose336_.jpg,Cashew anthracnose,Cashew,test
Cashew red rust/red rust981_.jpg,Cashew red rust,Cashew,test
Cassava bacterial blight/bacterial blight2324_.jpg,Cassava bacterial blight,Cassava,test
Tomato verticulium wilt/verticulium wilt590_.jpg,Tomato verticulium wilt,Tomato,test
Tomato leaf blight/leaf blight608_.jpg,Tomato leaf blight,Tomato,test
Cassava bacterial blight/bacterial blight1408_.jpg,Cassava bacterial blight,Cassava,test
Cassava green mite/green mite846_.jpg,Cassava green mite,Cassava,test
Tomato leaf curl/leaf curl70_.jpg,Tomato leaf curl,Tomato,test
Cassava green mite/green mite610_.jpg,Cassava green mite,Cassava,test
Cashew anthracnose/anthracnose1564_.jpg,Cashew anthracnose,Cashew,test
Cashew anthracnose/anthracnose831_.jpg,Cashew anthracnose,Cashew,test
Cassava green mite/green mite818_.jpg,Cassava green mite,Cassava,test
Tomato leaf blight/leaf blight909_.jpg,Tomato leaf blight,Tomato,test
Maize grasshoper/grasshoper9_.jpg,Maize grasshoper,Maize,test
Maize streak virus/streak virus44_.jpg,Maize streak virus,Maize,test
Tomato leaf blight/leaf blight240_.jpg,Tomato leaf blight,Tomato,test
Cassava bacterial blight/bacterial blight1780_.jpg,Cassava bacterial blight,Cassava,test
Cassava green mite/green mite533_.jpg,Cassava green mite,Cassava,test
Maize leaf beetle/leaf beetle85_.jpg,Maize leaf beetle,Maize,test
Cassava bacterial blight/bacterial blight853_.jpg,Cassava bacterial blight,Cassava,test
Cashew red rust/red rust116_.jpg,Cashew red rust,Cashew,test
Cassava brown spot/brown spot935_.jpg,Cassava brown spot,Cassava,test
Maize streak virus/streak virus934_.jpg,Maize streak virus,Maize,test
Cashew red rust/red rust731_.jpg,Cashew red rust,Cashew,test
Cashew anthracnose/anthracnose161_.jpg,Cashew anthracnose,Cashew,test
