image_path,label,crop,split
Tomato septoria leaf spot/septoria leaf spot550_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1902_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt496_.jpg,Tomato verticulium wilt,Tomato,train
Maize leaf blight/leaf blight736_.jpg,Maize leaf blight,Maize,train
Maize streak virus/streak virus487_.jpg,Maize streak virus,Maize,train
Cashew healthy/healthy496_.jpg,Cashew healthy,Cashew,train
Cassava bacterial blight/bacterial blight1379_.jpg,Cassava bacterial blight,Cassava,train
Tomato healthy/healthy330_.jpg,Tomato healthy,Tomato,train
Cashew leaf miner/leaf miner1164_.jpg,Cashew leaf miner,Cashew,train
Maize grasshoper/grasshoper543_.jpg,Maize grasshoper,Maize,train
Tomato leaf blight/leaf blight770_.jpg,Tomato leaf blight,Tomato,train
Tomato leaf blight/leaf blight32_.jpg,Tomato leaf blight,Tomato,train
Cashew red rust/red rust128_.jpg,Cashew red rust,Cashew,train
Cashew anthracnose/anthracnose1226_.jpg,Cashew anthracnose,Cashew,train
Cassava mosaic/mosaic1150_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust532_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot490_.jpg,Cassava brown spot,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1539_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt529_.jpg,Tomato verticulium wilt,Tomato,train
Tomato verticulium wilt/verticulium wilt278_.jpg,Tomato verticulium wilt,Tomato,train
Cassava green mite/green mite595_.jpg,Cassava green mite,Cassava,train
Cashew healthy/healthy21_.jpg,Cashew healthy,Cashew,train
Cashew leaf miner/leaf miner630_.jpg,Cashew leaf miner,Cashew,train
Cassava healthy/healthy270_.jpg,Cassava healthy,Cassava,train
Tomato verticulium wilt/verticulium wilt14_.jpg,Tomato verticulium wilt,Tomato,train
Maize leaf spot/leaf spot804_.jpg,Maize leaf spot,Maize,train
Maize grasshoper/grasshoper471_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight477_.jpg,Cassava bacterial blight,Cassava,train
Cashew gumosis/gumosis104_.jpg,Cashew gumosis,Cashew,train
Cashew leaf miner/leaf miner835_.jpg,Cashew leaf miner,Cashew,train
Cashew anthracnose/anthracnose495_.jpg,Cashew anthracnose,Cashew,train
Maize leaf blight/leaf blight69_.jpg,Maize leaf blight,Maize,train
Cassava healthy/healthy183_.jpg,Cassava healthy,Cassava,train
Maize leaf beetle/leaf beetle711_.jpg,Maize leaf beetle,Maize,train
Cashew healthy/healthy1014_.jpg,Cashew healthy,Cashew,train
Cashew anthracnose/anthracnose613_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose260_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight376_.jpg,Cassava bacterial blight,Cassava,train
Cassava mosaic/mosaic898_.jpg,Cassava mosaic,Cassava,train
Cassava green mite/green mite936_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot182_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner781_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot1004_.jpg,Cassava brown spot,Cassava,train
Maize leaf blight/leaf blight275_.jpg,Maize leaf blight,Maize,train
Tomato healthy/healthy69_.jpg,Tomato healthy,Tomato,train
Cassava green mite/green mite499_.jpg,Cassava green mite,Cassava,train
Cassava mosaic/mosaic603_.jpg,Cassava mosaic,Cassava,train
Maize fall armyworm/fall armyworm151_.jpg,Maize fall armyworm,Maize,train
Cassava bacterial blight/bacterial blight103_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight620_.jpg,Cassava bacterial blight,Cassava,train
Cassava mosaic/mosaic844_.jpg,Cassava mosaic,Cassava,train
Maize streak virus/streak virus489_.jpg,Maize streak virus,Maize,train
Cassava bacterial blight/bacterial blight413_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf spot/leaf spot466_.jpg,Maize leaf spot,Maize,train
Maize leaf blight/leaf blight717_.jpg,Maize leaf blight,Maize,train
Maize leaf spot/leaf spot512_.jpg,Maize leaf spot,Maize,train
Cassava brown spot/brown spot925_.jpg,Cassava brown spot,Cassava,train
Cassava green mite/green mite886_.jpg,Cassava green mite,Cassava,train
Cassava green mite/green mite156_.jpg,Cassava green mite,Cassava,train
Maize leaf blight/leaf blight928_.jpg,Maize leaf blight,Maize,train
Cashew healthy/healthy1355_.jpg,Cashew healthy,Cashew,train
Cassava green mite/green mite370_.jpg,Cassava green mite,Cassava,train
Cashew anthracnose/anthracnose901_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf blight/leaf blight361_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose652_.jpg,Cashew anthracnose,Cashew,train
Cassava brown spot/brown spot715_.jpg,Cassava brown spot,Cassava,train
Cassava mosaic/mosaic215_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight1150_.jpg,Cassava bacterial blight,Cassava,train
Cassava healthy/healthy535_.jpg,Cassava healthy,Cassava,train
Cashew anthracnose/anthracnose1652_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf blight/leaf blight40_.jpg,Tomato leaf blight,Tomato,train
Maize leaf spot/leaf spot644_.jpg,Maize leaf spot,Maize,train
Tomato leaf blight/leaf blight1257_.jpg,Tomato leaf blight,Tomato,train
Maize grasshoper/grasshoper212_.jpg,Maize grasshoper,Maize,train
Tomato septoria leaf spot/septoria leaf spot1623_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose48_.jpg,Cashew anthracnose,Cashew,train
Cashew leaf miner/leaf miner569_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot499_.jpg,Tomato septoria leaf spot,Tomato,train
Maize grasshoper/grasshoper496_.jpg,Maize grasshoper,Maize,train
Tomato leaf blight/leaf blight227_.jpg,Tomato leaf blight,Tomato,train
Tomato leaf blight/leaf blight287_.jpg,Tomato leaf blight,Tomato,train
Tomato healthy/healthy160_.jpg,Tomato healthy,Tomato,train
Cassava green mite/green mite11_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1246_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew gumosis/gumosis247_.jpg,Cashew gumosis,Cashew,train
Cassava healthy/healthy216_.jpg,Cassava healthy,Cassava,train
Maize leaf blight/leaf blight322_.jpg,Maize leaf blight,Maize,train
Tomato healthy/healthy487_.jpg,Tomato healthy,Tomato,train
Tomato septoria leaf spot/septoria leaf spot435_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot1359_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust1014_.jpg,Cashew red rust,Cashew,train
Tomato healthy/healthy245_.jpg,Tomato healthy,Tomato,train
Tomato septoria leaf spot/septoria leaf spot832_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava green mite/green mite250_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2368_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot796_.jpg,Cassava brown spot,Cassava,train
Cashew leaf miner/leaf miner686_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot1189_.jpg,Cassava brown spot,Cassava,train
Tomato leaf curl/leaf curl505_.jpg,Tomato leaf curl,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1204_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2118_.jpg,Cassava bacterial blight,Cassava,train
Maize streak virus/streak virus166_.jpg,Maize streak virus,Maize,train
Cashew healthy/healthy393_.jpg,Cashew healthy,Cashew,train
Maize grasshoper/grasshoper516_.jpg,Maize grasshoper,Maize,train
Cashew gumosis/gumosis388_.jpg,Cashew gumosis,Cashew,train
Cashew healthy/healthy1164_.jpg,Cashew healthy,Cashew,train
Cashew leaf miner/leaf miner1222_.jpg,Cashew leaf miner,Cashew,train
Maize grasshoper/grasshoper491_.jpg,Maize grasshoper,Maize,train
Tomato septoria leaf spot/septoria leaf spot2032_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf beetle/leaf beetle439_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot1582_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust449_.jpg,Cashew red rust,Cashew,train
Cassava healthy/healthy217_.jpg,Cassava healthy,Cassava,train
Tomato verticulium wilt/verticulium wilt401_.jpg,Tomato verticulium wilt,Tomato,train
Cassava bacterial blight/bacterial blight1995_.jpg,Cassava bacterial blight,Cassava,train
Maize streak virus/streak virus300_.jpg,Maize streak virus,Maize,train
Cassava healthy/healthy343_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2364_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust1511_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1747_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava healthy/healthy664_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight2017_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose934_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight532_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight586_.jpg,Tomato leaf blight,Tomato,train
Cassava healthy/healthy569_.jpg,Cassava healthy,Cassava,train
Tomato leaf blight/leaf blight231_.jpg,Tomato leaf blight,Tomato,train
Maize leaf blight/leaf blight953_.jpg,Maize leaf blight,Maize,train
Tomato leaf curl/leaf curl437_.jpg,Tomato leaf curl,Tomato,train
Cassava healthy/healthy1171_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight2242_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1549_.jpg,Tomato septoria leaf spot,Tomato,train
Maize grasshoper/grasshoper367_.jpg,Maize grasshoper,Maize,train
Tomato septoria leaf spot/septoria leaf spot2036_.jpg,Tomato septoria leaf spot,Tomato,train
Maize grasshoper/grasshoper38_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight475_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust380_.jpg,Cashew red rust,Cashew,train
Tomato leaf blight/leaf blight44_.jpg,Tomato leaf blight,Tomato,train
Cassava brown spot/brown spot273_.jpg,Cassava brown spot,Cassava,train
Cashew leaf miner/leaf miner710_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1821_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy534_.jpg,Cashew healthy,Cashew,train
Maize leaf beetle/leaf beetle126_.jpg,Maize leaf beetle,Maize,train
Cashew healthy/healthy828_.jpg,Cashew healthy,Cashew,train
Cashew healthy/healthy678_.jpg,Cashew healthy,Cashew,train
Tomato verticulium wilt/verticulium wilt216_.jpg,Tomato verticulium wilt,Tomato,train
Maize streak virus/streak virus388_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot1991_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1456_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose151_.jpg,Cashew anthracnose,Cashew,train
Cashew healthy/healthy1098_.jpg,Cashew healthy,Cashew,train
Maize leaf spot/leaf spot244_.jpg,Maize leaf spot,Maize,train
Tomato leaf blight/leaf blight635_.jpg,Tomato leaf blight,Tomato,train
Cassava bacterial blight/bacterial blight2336_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite123_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2368_-yZMaBk.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2198_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato healthy/healthy178_.jpg,Tomato healthy,Tomato,train
Cashew red rust/red rust1335_.jpg,Cashew red rust,Cashew,train
Maize streak virus/streak virus554_.jpg,Maize streak virus,Maize,train
Maize leaf spot/leaf spot37_.jpg,Maize leaf spot,Maize,train
Cashew red rust/red rust1105_.jpg,Cashew red rust,Cashew,train
Tomato healthy/healthy27_.jpg,Tomato healthy,Tomato,train
Maize leaf spot/leaf spot591_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite1008_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight1902_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight585_.jpg,Maize leaf blight,Maize,train
Cassava bacterial blight/bacterial blight2448_.jpg,Cassava bacterial blight,Cassava,train
Maize streak virus/streak virus197_.jpg,Maize streak virus,Maize,train
Cassava green mite/green mite365_.jpg,Cassava green mite,Cassava,train
Cashew red rust/red rust844_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight1394_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2323_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1420_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner1124_.jpg,Cashew leaf miner,Cashew,train
Maize streak virus/streak virus684_.jpg,Maize streak virus,Maize,train
Cashew anthracnose/anthracnose434_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf blight/leaf blight201_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose935_.jpg,Cashew anthracnose,Cashew,train
Cashew healthy/healthy284_.jpg,Cashew healthy,Cashew,train
Cassava brown spot/brown spot274_.jpg,Cassava brown spot,Cassava,train
Cassava healthy/healthy878_.jpg,Cassava healthy,Cassava,train
Cashew healthy/healthy550_.jpg,Cashew healthy,Cashew,train
Tomato leaf blight/leaf blight906_.jpg,Tomato leaf blight,Tomato,train
Cassava bacterial blight/bacterial blight420_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust1428_.jpg,Cashew red rust,Cashew,train
Cassava mosaic/mosaic134_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight2090_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf spot/leaf spot122_.jpg,Maize leaf spot,Maize,train
Tomato leaf blight/leaf blight432_.jpg,Tomato leaf blight,Tomato,train
Maize leaf blight/leaf blight360_.jpg,Maize leaf blight,Maize,train
Cassava brown spot/brown spot794_.jpg,Cassava brown spot,Cassava,train
Tomato leaf curl/leaf curl294_.jpg,Tomato leaf curl,Tomato,train
Cashew leaf miner/leaf miner1185_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot753_.jpg,Cassava brown spot,Cassava,train
Maize grasshoper/grasshoper616_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight831_.jpg,Cassava bacterial blight,Cassava,train
Cassava brown spot/brown spot114_.jpg,Cassava brown spot,Cassava,train
Maize leaf blight/leaf blight468_.jpg,Maize leaf blight,Maize,train
Cassava green mite/green mite859_.jpg,Cassava green mite,Cassava,train
Tomato leaf blight/leaf blight849_.jpg,Tomato leaf blight,Tomato,train
Tomato healthy/healthy97_.jpg,Tomato healthy,Tomato,train
Cashew healthy/healthy1044_.jpg,Cashew healthy,Cashew,train
Maize leaf blight/leaf blight250_.jpg,Maize leaf blight,Maize,train
Cassava bacterial blight/bacterial blight960_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight375_.jpg,Tomato leaf blight,Tomato,train
Tomato septoria leaf spot/septoria leaf spot404_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2056_-WNXYVI.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot491_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust96_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot150_.jpg,Cassava brown spot,Cassava,train
Cassava bacterial blight/bacterial blight2078_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust752_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight2609_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2316_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust1512_.jpg,Cashew red rust,Cashew,train
Tomato leaf blight/leaf blight5_.jpg,Tomato leaf blight,Tomato,train
Cashew red rust/red rust426_.jpg,Cashew red rust,Cashew,train
Tomato verticulium wilt/verticulium wilt184_.jpg,Tomato verticulium wilt,Tomato,train
Cassava bacterial blight/bacterial blight925_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight800_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose632_.jpg,Cashew anthracnose,Cashew,train
Cashew red rust/red rust106_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1991_-qbPvS7.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight880_.jpg,Cassava bacterial blight,Cassava,train
Cassava mosaic/mosaic970_.jpg,Cassava mosaic,Cassava,train
Cashew anthracnose/anthracnose1247_.jpg,Cashew anthracnose,Cashew,train
Cashew healthy/healthy1154_.jpg,Cashew healthy,Cashew,train
Cashew red rust/red rust1311_.jpg,Cashew red rust,Cashew,train
Tomato verticulium wilt/verticulium wilt464_.jpg,Tomato verticulium wilt,Tomato,train
Cassava bacterial blight/bacterial blight2193_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight60_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1968_.jpg,Tomato septoria leaf spot,Tomato,train
Maize grasshoper/grasshoper600_.jpg,Maize grasshoper,Maize,train
Maize grasshoper/grasshoper237_.jpg,Maize grasshoper,Maize,train
Tomato septoria leaf spot/septoria leaf spot1237_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1168_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight70_.jpg,Maize leaf blight,Maize,train
Tomato leaf blight/leaf blight364_.jpg,Tomato leaf blight,Tomato,train
Maize streak virus/streak virus909_.jpg,Maize streak virus,Maize,train
Cassava brown spot/brown spot916_.jpg,Cassava brown spot,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1049_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot1363_.jpg,Cassava brown spot,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1934_-7umPSw.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot416_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava mosaic/mosaic287_.jpg,Cassava mosaic,Cassava,train
Cashew healthy/healthy137_.jpg,Cashew healthy,Cashew,train
Cashew anthracnose/anthracnose310_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1377_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf curl/leaf curl390_.jpg,Tomato leaf curl,Tomato,train
Cashew anthracnose/anthracnose441_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1272_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight1031_.jpg,Tomato leaf blight,Tomato,train
Cashew leaf miner/leaf miner1258_.jpg,Cashew leaf miner,Cashew,train
Cassava bacterial blight/bacterial blight1419_.jpg,Cassava bacterial blight,Cassava,train
Cassava healthy/healthy625_.jpg,Cassava healthy,Cassava,train
Maize streak virus/streak virus556_.jpg,Maize streak virus,Maize,train
Cassava healthy/healthy1112_.jpg,Cassava healthy,Cassava,train
Tomato leaf blight/leaf blight296_.jpg,Tomato leaf blight,Tomato,train
Maize fall armyworm/fall armyworm134_.jpg,Maize fall armyworm,Maize,train
