fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,wine_type,total_acidity,fixed_to_volatile,so2_ratio,sweetness,alcohol_band,is_high_alcohol,sugar_per_density,chlorides_per_alcohol,quality_label
5.6,0.26,0.27,10.6,0.03,27.0,119.0,0.9947,3.4,0.34,10.7,7,white,6.13,21.538,0.2269,medium,high,0,10.656,0.0028,1
7.0,0.23,0.35,1.4,0.036,31.0,113.0,0.9912,3.16,0.48,10.8,7,white,7.58,30.435,0.2743,off_dry,high,0,1.412,0.00333,1
5.8,0.28,0.6400000000000001,9.1,0.039,26.0,159.0,0.9965,3.66,0.55,10.8,5,white,6.72,20.714,0.1635,medium,high,0,9.132,0.00361,0
8.6,0.36,0.26,11.1,0.03,43.5,171.0,0.9948,3.03,0.49,12.0,5,white,9.22,23.889,0.2544,medium,high,1,11.158,0.0025,0
6.4,0.3,0.27,4.4,0.055,17.0,135.0,0.9925,3.23,0.44,12.2,6,white,6.97,21.333,0.1259,off_dry,very_high,1,4.433,0.00451,0
6.2,0.2,0.32,2.8,0.05,17.0,126.0,0.9936,3.18,0.55,9.4,6,white,6.72,31.0,0.1349,off_dry,medium,0,2.818,0.00532,0
5.8,0.29,0.15,1.1,0.029,12.0,83.0,0.9898,3.3,0.4,11.4,6,white,6.24,20.0,0.1446,off_dry,high,0,1.111,0.00254,0
5.7,0.22,0.28,1.3,0.027,26.0,101.0,0.98948,3.35,0.38,12.5,7,white,6.2,25.909,0.2574,off_dry,very_high,1,1.314,0.00216,1
5.6,0.22,0.32,1.2,0.024,29.0,97.0,0.98823,3.2,0.46,13.05,7,white,6.14,25.454,0.299,off_dry,very_high,1,1.214,0.00184,1
6.8,0.32,0.23,3.3,0.026,31.0,99.0,0.9896,3.1,0.4,12.4,6,white,7.35,21.25,0.3131,off_dry,very_high,1,3.335,0.0021,0
6.2,0.2,0.26,9.7,0.03,39.0,102.0,0.9908,3.08,0.56,12.9,7,white,6.66,31.0,0.3824,medium,very_high,1,9.79,0.00233,1
6.1,0.35,0.24,2.3,0.034,25.0,133.0,0.9906,3.34,0.59,12.0,7,white,6.69,17.429,0.188,off_dry,high,1,2.322,0.00283,1
5.9,0.3,0.29,1.1,0.036,23.0,56.0,0.9904,3.19,0.38,11.3,5,white,6.49,19.667,0.4107,off_dry,high,0,1.111,0.00319,0
6.3,0.15,0.34,11.4,0.05,25.0,96.0,0.99754,3.21,0.49,10.0,6,white,6.79,42.0,0.2604,medium,medium,0,11.428,0.005,0
4.8,0.13,0.32,1.2,0.042,40.0,98.0,0.9898,3.42,0.64,11.8,7,white,5.25,36.923,0.4082,off_dry,high,0,1.212,0.00356,1
6.0,0.2,0.26,14.7,0.045,53.0,125.0,0.998365,2.99,0.69,9.4,6,white,6.46,30.0,0.424,medium,medium,0,14.724,0.00479,0
5.7,0.2,0.24,13.8,0.047,44.0,112.0,0.99837,2.97,0.66,8.8,6,white,6.14,28.5,0.3929,medium,low,0,13.823,0.00534,0
6.0,0.27,0.26,1.3,0.038,32.0,138.0,0.99125,3.46,0.43,11.1,6,white,6.53,22.222,0.2319,off_dry,high,0,1.311,0.00342,0
6.3,0.37,0.51,6.3,0.048,35.0,146.0,0.9943,3.1,0.855,10.5,6,white,7.18,17.027,0.2397,medium,medium,0,6.336,0.00457,0
6.4,0.23,0.37,7.9,0.05,60.0,150.0,0.99488,2.86,0.49,9.3,6,white,7.0,27.826,0.4,medium,medium,0,7.941,0.00538,0
5.9,0.34,0.25,2.0,0.042,12.0,110.0,0.99034,3.02,0.54,11.4,6,white,6.49,17.353,0.1091,off_dry,high,0,2.02,0.00368,0
5.0,0.33,0.23,11.8,0.03,23.0,158.0,0.99322,3.41,0.64,11.8,6,white,5.56,15.151,0.1456,medium,high,0,11.881,0.00254,0
5.4,0.29,0.38,1.2,0.029,31.0,132.0,0.98895,3.28,0.36,12.4,6,white,6.07,18.621,0.2348,off_dry,very_high,1,1.213,0.00234,0
8.0,0.33,0.35,10.0,0.035,22.0,108.0,0.99457,3.12,0.36,11.6,6,white,8.68,24.242,0.2037,medium,high,0,10.055,0.00302,0
6.4,0.3,0.33,5.2,0.05,30.0,137.0,0.99304,3.26,0.58,11.1,5,white,7.03,21.333,0.219,medium,high,0,5.236,0.0045,0
6.4,0.33,0.3,7.2,0.041,42.0,168.0,0.99331,3.22,0.49,11.1,6,white,7.03,19.394,0.25,medium,high,0,7.248,0.00369,0
7.0,0.33,0.6400000000000001,9.9,0.042,21.0,251.0,0.99435,3.01,0.55,11.0,6,white,7.97,21.212,0.0837,medium,high,0,9.956,0.00382,0
6.7,0.45,0.3,5.3,0.036,27.0,165.0,0.99122,3.12,0.46,12.2,6,white,7.45,14.889,0.1636,medium,very_high,1,5.347,0.00295,0
6.5,0.36,0.31,13.55,0.053,20.0,113.0,0.99544,3.2,0.56,11.0,6,white,7.17,18.056,0.177,medium,high,0,13.612,0.00482,0
5.8,0.42,0.3,2.2,0.035,26.0,129.0,0.989,3.32,0.47,12.9,6,white,6.52,13.809,0.2016,off_dry,very_high,1,2.224,0.00271,0
7.1,0.39,0.3,9.9,0.037,29.0,124.0,0.99414,3.07,0.42,10.9,6,white,7.79,18.205,0.2339,medium,high,0,9.958,0.00339,0
6.7,0.53,0.29,4.3,0.069,20.0,114.0,0.99014,3.22,0.59,13.4,6,white,7.52,12.641,0.1754,off_dry,very_high,1,4.343,0.00515,0
6.7,0.66,0.0,13.0,0.033,32.0,75.0,0.99551,3.15,0.5,10.7,6,white,7.36,10.151,0.4267,medium,high,0,13.059,0.00308,0
6.5,0.16,0.33,1.0,0.027,23.0,75.0,0.9908,3.3,0.39,11.4,7,white,6.99,40.625,0.3067,dry,high,0,1.009,0.00237,1
8.3,0.22,0.34,1.1,0.043,20.0,116.0,0.9927,3.0,0.47,10.2,6,white,8.86,37.727,0.1724,off_dry,medium,0,1.108,0.00422,0
6.9,0.23,0.35,6.9,0.03,45.0,116.0,0.99244,2.8,0.54,11.0,6,white,7.48,30.0,0.3879,medium,high,0,6.953,0.00273,0
6.4,0.17,0.34,13.4,0.044,45.0,139.0,0.99752,3.06,0.43,9.1,6,white,6.91,37.647,0.3237,medium,medium,0,13.433,0.00484,0
5.0,0.33,0.18,4.6,0.032,40.0,124.0,0.99114,3.18,0.4,11.0,6,white,5.51,15.151,0.3226,off_dry,high,0,4.641,0.00291,0
6.8,0.38,0.29,9.9,0.037,40.0,146.0,0.99326,3.11,0.37,11.5,6,white,7.47,17.895,0.274,medium,high,0,9.967,0.00322,0
6.5,0.29,0.32,3.0,0.036,38.0,93.0,0.9906,3.16,0.59,12.0,6,white,7.11,22.414,0.4086,off_dry,high,1,3.028,0.003,0
6.9,0.29,0.32,5.8,0.04,16.0,112.0,0.993,3.04,0.58,11.2,5,white,7.51,23.793,0.1429,medium,high,0,5.841,0.00357,0
6.6,0.28,0.3,12.9,0.033,31.0,177.0,0.99479,3.12,0.39,11.2,6,white,7.18,23.571,0.1751,medium,high,0,12.968,0.00295,0
6.2,0.36,0.27,3.2,0.032,13.0,73.0,0.98942,2.9,0.69,12.6,7,white,6.83,17.222,0.1781,off_dry,very_high,1,3.234,0.00254,1
6.0,0.615,0.04,0.8,0.032,8.0,50.0,0.99036,3.14,0.4,11.0,4,white,6.655,9.756,0.16,dry,high,0,0.808,0.00291,0
5.9,0.44,0.36,2.5,0.03,12.0,73.0,0.99201,3.22,0.48,10.8,6,white,6.7,13.409,0.1644,off_dry,high,0,2.52,0.00278,0
5.9,0.42,0.36,2.4,0.034,19.0,77.0,0.99184,3.25,0.48,10.9,5,white,6.68,14.048,0.2468,off_dry,high,0,2.42,0.00312,0
5.8,0.34,0.21,7.2,0.041,48.0,146.0,0.99441,3.16,0.49,9.8,5,white,6.35,17.059,0.3288,medium,medium,0,7.24,0.00418,0
5.8,0.27,0.2,7.3,0.04,42.0,145.0,0.99442,3.15,0.48,9.8,5,white,6.27,21.481,0.2897,medium,medium,0,7.341,0.00408,0
7.1,0.33,0.18,6.3,0.094,27.0,166.0,0.99474,2.9,0.49,9.5,5,white,7.61,21.515,0.1627,medium,medium,0,6.333,0.00989,0
6.1,0.44,0.28,4.25,0.032,43.0,132.0,0.9916,3.26,0.47,11.2666666666667,7,white,6.82,13.864,0.3258,off_dry,high,0,4.286,0.00284,1
7.3,0.28,0.37,1.2,0.039,26.0,99.0,0.99198,3.01,0.62,10.8,5,white,7.95,26.071,0.2626,off_dry,high,0,1.21,0.00361,0
5.2,0.5,0.18,2.0,0.036,23.0,129.0,0.98949,3.36,0.77,13.4,7,white,5.88,10.4,0.1783,off_dry,very_high,1,2.021,0.00269,1
6.1,0.44,0.28,4.25,0.032,43.0,132.0,0.9916,3.26,0.47,11.3,7,white,6.82,13.864,0.3258,off_dry,high,0,4.286,0.00283,1
6.4,0.62,0.12,4.7,0.06,33.0,196.0,0.99556,3.22,0.48,8.9,5,white,7.14,10.323,0.1684,off_dry,low,0,4.721,0.00674,0
6.4,0.38,0.19,4.5,0.038,36.0,119.0,0.99151,3.07,0.42,11.2,6,white,6.97,16.842,0.3025,off_dry,high,0,4.539,0.00339,0
7.5,0.305,0.38,1.4,0.047,30.0,95.0,0.99158,3.22,0.52,11.5,7,white,8.185,24.59,0.3158,off_dry,high,0,1.412,0.00409,1
6.5,0.5,0.22,4.1,0.036,35.0,131.0,0.9902,3.26,0.55,13.0,7,white,7.22,13.0,0.2672,off_dry,very_high,1,4.141,0.00277,1
6.6,0.4,0.3,5.3,0.038,20.0,125.0,0.99204,3.36,0.73,12.6,6,white,7.3,16.5,0.16,medium,very_high,1,5.343,0.00302,0
6.4,0.4,0.25,4.2,0.032,15.0,91.0,0.98988,3.26,0.52,13.1,6,white,7.05,16.0,0.1648,off_dry,very_high,1,4.243,0.00244,0
8.3,0.49,0.23,6.65,0.034,6.0,158.0,0.99344,3.05,0.48,11.2,5,white,9.02,16.939,0.038,medium,high,0,6.694,0.00304,0
6.3,0.3,0.6400000000000001,8.2,0.034,50.0,199.0,0.99394,3.39,0.49,11.7,6,white,7.24,21.0,0.2513,medium,high,0,8.25,0.00291,0
6.1,0.19,0.37,2.6,0.041,24.0,99.0,0.99153,3.18,0.5,10.9,6,white,6.66,32.105,0.2424,off_dry,high,0,2.622,0.00376,0
5.6,0.24,0.34,2.0,0.041,14.0,73.0,0.98981,3.04,0.45,11.6,7,white,6.18,23.333,0.1918,off_dry,high,0,2.021,0.00353,1
5.7,0.25,0.32,12.2,0.041,43.0,127.0,0.99524,3.23,0.53,10.4,7,white,6.27,22.8,0.3386,medium,medium,0,12.258,0.00394,1
6.6,0.21,0.39,2.3,0.041,31.0,102.0,0.99221,3.22,0.58,10.9,7,white,7.2,31.428,0.3039,off_dry,high,0,2.318,0.00376,1
6.2,0.28,0.41,5.0,0.043,50.0,188.0,0.99318,3.23,0.64,10.8,6,white,6.89,22.143,0.266,off_dry,high,0,5.034,0.00398,0
5.8,0.29,0.38,10.7,0.038,49.0,136.0,0.99366,3.11,0.59,11.2,6,white,6.47,20.0,0.3603,medium,high,0,10.768,0.00339,0
5.8,0.345,0.15,10.8,0.033,26.0,120.0,0.99494,3.25,0.49,10.0,6,white,6.295,16.812,0.2167,medium,medium,0,10.855,0.0033,0
6.5,0.51,0.25,1.7,0.048,39.0,177.0,0.99212,3.28,0.57,10.5666666666667,5,white,7.26,12.745,0.2203,off_dry,high,0,1.714,0.00454,0
6.0,0.24,0.41,1.3,0.036,42.0,118.0,0.99018,3.04,0.64,11.7333333333333,6,white,6.65,25.0,0.3559,off_dry,high,0,1.313,0.00307,0
6.5,0.51,0.25,1.7,0.048,39.0,177.0,0.99212,3.28,0.57,10.6,5,white,7.26,12.745,0.2203,off_dry,high,0,1.714,0.00453,0
6.9,0.54,0.26,12.7,0.049,59.0,195.0,0.99596,3.26,0.54,10.5,6,white,7.7,12.778,0.3026,medium,medium,0,12.752,0.00467,0
6.0,0.24,0.41,1.3,0.036,42.0,118.0,0.99018,3.04,0.64,11.75,6,white,6.65,25.0,0.3559,off_dry,high,0,1.313,0.00306,0
6.6,0.26,0.36,1.2,0.035,43.0,126.0,0.99094,3.01,0.63,11.4,6,white,7.22,25.385,0.3413,off_dry,high,0,1.211,0.00307,0
5.7,0.24,0.3,1.3,0.03,25.0,98.0,0.98968,3.37,0.43,12.4,7,white,6.24,23.75,0.2551,off_dry,very_high,1,1.314,0.00242,1
6.5,0.21,0.35,5.7,0.043,47.0,197.0,0.99392,3.24,0.5,10.1,6,white,7.06,30.952,0.2386,medium,medium,0,5.735,0.00426,0
6.8,0.29,0.22,3.4,0.035,40.0,122.0,0.99024,3.09,0.47,12.3,6,white,7.31,23.448,0.3279,off_dry,very_high,1,3.434,0.00285,0
5.0,0.24,0.34,1.1,0.034,49.0,158.0,0.98774,3.32,0.32,13.1,7,white,5.58,20.833,0.3101,off_dry,very_high,1,1.114,0.0026,1
5.9,0.18,0.28,1.0,0.037,24.0,88.0,0.99094,3.29,0.55,10.65,7,white,6.36,32.778,0.2727,dry,high,0,1.009,0.00347,1
5.8,0.26,0.29,1.0,0.042,35.0,101.0,0.99044,3.36,0.48,11.4,7,white,6.35,22.308,0.3465,dry,high,0,1.01,0.00368,1
6.7,0.61,0.21,1.65,0.10800000000000001,40.0,240.0,0.9938,3.11,0.57,9.3,5,white,7.52,10.984,0.1667,off_dry,medium,0,1.66,0.01161,0
5.7,0.6799999999999999,0.06,6.8,0.042,9.0,84.0,0.99432,3.44,0.44,10.2,5,white,6.44,8.382,0.1071,medium,medium,0,6.839,0.00412,0
5.6,0.6799999999999999,0.06,6.8,0.042,9.0,84.0,0.99432,3.44,0.44,10.2,5,white,6.34,8.235,0.1071,medium,medium,0,6.839,0.00412,0
5.7,0.39,0.25,4.9,0.033,49.0,113.0,0.98966,3.26,0.58,13.1,7,white,6.34,14.615,0.4336,off_dry,very_high,1,4.951,0.00252,1
6.1,0.38,0.47,1.4,0.051,59.0,210.0,0.99309,3.24,0.5,9.6,5,white,6.95,16.053,0.281,off_dry,medium,0,1.41,0.00531,0
6.3,0.36,0.28,2.5,0.035,18.0,73.0,0.98868,3.1,0.47,12.8,7,white,6.94,17.5,0.2466,off_dry,very_high,1,2.529,0.00273,1
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.9666666666667,7,white,6.7,20.69,0.3691,medium,high,0,10.868,0.00438,1
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,11.0,7,white,6.7,20.69,0.3691,medium,high,0,10.868,0.00436,1
7.1,0.43,0.25,2.8,0.036,43.0,132.0,0.98975,3.21,0.47,13.4,6,white,7.78,16.512,0.3258,off_dry,very_high,1,2.829,0.00269,0
6.6,0.25,0.25,1.3,0.04,28.0,85.0,0.98984,2.87,0.48,11.2,6,white,7.1,26.4,0.3294,off_dry,high,0,1.313,0.00357,0
6.6,0.33,0.41,2.0,0.027,14.0,79.0,0.99063,3.27,0.63,12.4,6,white,7.34,20.0,0.1772,off_dry,very_high,1,2.019,0.00218,0
8.0,0.23,0.41,1.1,0.048,35.0,150.0,0.99168,3.09,0.47,11.2,5,white,8.64,34.782,0.2333,off_dry,high,0,1.109,0.00429,0
7.3,0.17,0.36,8.2,0.028,44.0,111.0,0.99272,3.14,0.41,12.4,6,white,7.83,42.941,0.3964,medium,very_high,1,8.26,0.00226,0
6.0,0.17,0.33,6.0,0.036,30.0,111.0,0.99362,3.32,0.58,10.1333333333333,7,white,6.5,35.294,0.2703,medium,medium,0,6.039,0.00355,1
6.1,0.16,0.34,6.1,0.034,31.0,114.0,0.99365,3.32,0.58,10.1333333333333,7,white,6.6,38.125,0.2719,medium,medium,0,6.139,0.00336,1
6.4,0.31,0.53,8.8,0.057,36.0,221.0,0.99642,3.17,0.44,9.1,5,white,7.24,20.645,0.1629,medium,medium,0,8.832,0.00626,0
6.1,0.16,0.34,6.1,0.034,31.0,114.0,0.99365,3.32,0.58,10.15,7,white,6.6,38.125,0.2719,medium,medium,0,6.139,0.00335,1
6.0,0.17,0.33,6.0,0.036,30.0,111.0,0.99362,3.32,0.58,10.15,7,white,6.5,35.294,0.2703,medium,medium,0,6.039,0.00355,1
5.9,0.44,0.33,1.2,0.049,12.0,117.0,0.99134,3.46,0.44,11.5,5,white,6.67,13.409,0.1026,off_dry,high,0,1.21,0.00426,0
6.6,0.285,0.49,11.4,0.035,57.0,137.0,0.99732,3.08,0.54,8.9,6,white,7.375,23.158,0.4161,medium,low,0,11.431,0.00393,0
4.9,0.335,0.14,1.3,0.036,69.0,168.0,0.99212,3.47,0.46,10.4666666666667,5,white,5.375,14.627,0.4107,off_dry,medium,0,1.31,0.00344,0
6.0,0.28,0.52,6.2,0.028,37.0,104.0,0.99161,3.28,0.51,11.8,7,white,6.8,21.428,0.3558,medium,high,0,6.252,0.00237,1
5.8,0.35,0.29,3.2,0.034,41.0,151.0,0.9912,3.35,0.58,11.6333333333333,7,white,6.44,16.571,0.2715,off_dry,high,0,3.228,0.00292,1
5.7,0.21,0.37,4.5,0.04,58.0,140.0,0.99332,3.29,0.62,10.6,6,white,6.28,27.143,0.4143,off_dry,high,0,4.53,0.00377,0
6.5,0.25,0.32,9.9,0.045,41.0,128.0,0.99636,3.18,0.52,9.6,6,white,7.07,26.0,0.3203,medium,medium,0,9.936,0.00469,0
4.7,0.335,0.14,1.3,0.036,69.0,168.0,0.99212,3.47,0.46,10.5,5,white,5.175,14.03,0.4107,off_dry,medium,0,1.31,0.00343,0
6.8,0.63,0.04,1.3,0.058,25.0,133.0,0.99271,3.17,0.39,10.2,4,white,7.47,10.794,0.188,off_dry,medium,0,1.31,0.00569,0
5.6,0.27,0.37,0.9,0.025,11.0,49.0,0.98845,3.29,0.33,13.1,6,white,6.24,20.741,0.2245,dry,very_high,1,0.911,0.00191,0
6.8,0.32,0.33,0.7,0.027,15.0,66.0,0.9899,3.11,0.31,11.8,6,white,7.45,21.25,0.2273,dry,high,0,0.707,0.00229,0
6.5,0.33,0.32,1.0,0.041,39.0,120.0,0.99004,3.06,0.37,12.2,6,white,7.15,19.697,0.325,dry,very_high,1,1.01,0.00336,0
6.0,0.24,0.34,1.0,0.036,52.0,184.0,0.99097,3.44,0.44,11.45,6,white,6.58,25.0,0.2826,dry,high,0,1.009,0.00314,0
7.2,0.26,0.32,10.4,0.062,23.0,114.0,0.9966,3.23,0.49,10.5,5,white,7.78,27.692,0.2018,medium,medium,0,10.435,0.0059,0
6.7,0.16,0.32,12.5,0.035,18.0,156.0,0.99666,2.88,0.36,9.0,6,white,7.18,41.875,0.1154,medium,low,0,12.542,0.00389,0
6.9,0.19,0.31,16.05,0.043,38.0,167.0,0.99954,2.93,0.52,9.1,7,white,7.4,36.316,0.2275,medium,medium,0,16.057,0.00473,1
6.0,0.36,0.32,1.1,0.053,26.0,173.0,0.99414,3.38,0.54,8.8,5,white,6.68,16.667,0.1503,off_dry,low,0,1.106,0.00602,0
6.7,0.35,0.32,9.0,0.032,29.0,113.0,0.99188,3.13,0.65,12.9,7,white,7.37,19.143,0.2566,medium,very_high,1,9.074,0.00248,1
6.1,0.15,0.4,1.2,0.03,19.0,84.0,0.98926,3.19,0.855,13.0,6,white,6.65,40.666,0.2262,off_dry,very_high,1,1.213,0.00231,0
7.0,0.27,0.6400000000000001,1.3,0.10800000000000001,34.0,121.0,0.99334,3.04,0.46,9.2,6,white,7.91,25.926,0.281,off_dry,medium,0,1.309,0.01174,0
6.8,0.3,0.33,12.8,0.041,60.0,168.0,0.99659,3.1,0.56,9.8,5,white,7.43,22.667,0.3571,medium,medium,0,12.844,0.00418,0
6.4,0.6799999999999999,0.09,7.6,0.044,34.0,144.0,0.9948,3.26,0.38,10.1,6,white,7.17,9.412,0.2361,medium,medium,0,7.64,0.00436,0
5.9,0.12,0.28,1.4,0.037,36.0,83.0,0.99074,3.33,0.42,10.9,7,white,6.3,49.166,0.4337,off_dry,high,0,1.413,0.00339,1
6.3,0.36,0.5,8.3,0.053,51.0,202.0,0.9955,3.2,0.51,9.6,6,white,7.16,17.5,0.2525,medium,medium,0,8.338,0.00552,0
5.7,0.27,0.16,9.0,0.053,32.0,111.0,0.99474,3.36,0.37,10.4,6,white,6.13,21.111,0.2883,medium,medium,0,9.048,0.0051,0
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,7,white,6.72,27.727,0.2252,off_dry,high,0,1.869,0.00263,1
5.6,0.205,0.16,12.55,0.051,31.0,115.0,0.99564,3.4,0.38,10.8,6,white,5.965,27.317,0.2696,medium,high,0,12.605,0.00472,0
7.2,0.33,0.28,1.4,0.034,26.0,109.0,0.99246,3.28,0.57,10.6,6,white,7.81,21.818,0.2385,off_dry,high,0,1.411,0.00321,0
5.9,0.21,0.31,1.8,0.033,45.0,142.0,0.98984,3.35,0.5,12.7,6,white,6.42,28.095,0.3169,off_dry,very_high,1,1.818,0.0026,0
5.4,0.33,0.31,4.0,0.03,27.0,108.0,0.99031,3.3,0.43,12.2,7,white,6.04,16.364,0.25,off_dry,very_high,1,4.039,0.00246,1
5.4,0.205,0.16,12.55,0.051,31.0,115.0,0.99564,3.4,0.38,10.8,6,white,5.765,26.341,0.2696,medium,high,0,12.605,0.00472,0
6.4,0.28,0.28,3.0,0.04,19.0,98.0,0.99216,3.25,0.47,11.1,6,white,6.96,22.857,0.1939,off_dry,high,0,3.024,0.0036,0
6.7,0.15,0.32,7.9,0.034,17.0,81.0,0.99512,3.29,0.31,10.0,6,white,7.17,44.666,0.2099,medium,medium,0,7.939,0.0034,0
5.5,0.315,0.38,2.6,0.033,10.0,69.0,0.9909,3.12,0.59,10.8,6,white,6.195,17.46,0.1449,off_dry,high,0,2.624,0.00306,0
4.8,0.225,0.38,1.2,0.074,47.0,130.0,0.99132,3.31,0.4,10.3,6,white,5.405,21.333,0.3615,off_dry,medium,0,1.211,0.00718,0
5.2,0.24,0.15,7.1,0.043,32.0,134.0,0.99378,3.24,0.48,9.9,6,white,5.59,21.667,0.2388,medium,medium,0,7.144,0.00434,0
6.6,0.27,0.32,1.3,0.044,18.0,93.0,0.99044,3.11,0.56,12.25,5,white,7.19,24.444,0.1935,off_dry,very_high,1,1.313,0.00359,0
6.1,0.32,0.33,10.7,0.036,27.0,98.0,0.99521,3.34,0.52,10.2,6,white,6.75,19.062,0.2755,medium,medium,0,10.751,0.00353,0
6.0,0.25,0.28,7.7,0.053,37.0,132.0,0.99489,3.06,0.5,9.4,6,white,6.53,24.0,0.2803,medium,medium,0,7.74,0.00564,0
6.4,0.42,0.46,8.4,0.05,58.0,180.0,0.99495,3.18,0.46,9.7,6,white,7.28,15.238,0.3222,medium,medium,0,8.443,0.00515,0
6.9,0.31,0.33,12.7,0.038,33.0,116.0,0.9954,3.04,0.65,10.4,6,white,7.54,22.258,0.2845,medium,medium,0,12.759,0.00365,0
6.3,0.48,0.48,1.8,0.035,35.0,96.0,0.99121,3.49,0.74,12.2,6,white,7.26,13.125,0.3646,off_dry,very_high,1,1.816,0.00287,0
7.2,0.21,0.31,10.5,0.035,36.0,122.0,0.99478,3.12,0.4,10.6,6,white,7.72,34.286,0.2951,medium,high,0,10.555,0.0033,0
6.8,0.32,0.43,1.6,0.05,4.0,65.0,0.99346,3.27,0.47,10.7,5,white,7.55,21.25,0.0615,off_dry,high,0,1.611,0.00467,0
7.9,0.3,0.6,1.85,0.048,13.0,106.0,0.99331,3.24,0.49,11.85,5,white,8.8,26.333,0.1226,off_dry,high,0,1.862,0.00405,0
5.3,0.31,0.38,10.5,0.031,53.0,140.0,0.99321,3.34,0.46,11.7,6,white,5.99,17.097,0.3786,medium,high,0,10.572,0.00265,0
5.2,0.185,0.22,1.0,0.03,47.0,123.0,0.99218,3.55,0.44,10.15,6,white,5.605,28.108,0.3821,dry,medium,0,1.008,0.00296,0
5.5,0.16,0.31,1.2,0.026,31.0,68.0,0.9898,3.33,0.44,11.6333333333333,6,white,5.97,34.375,0.4559,off_dry,high,0,1.212,0.00223,0
6.0,0.17,0.36,1.7,0.042,14.0,61.0,0.99144,3.22,0.54,10.8,6,white,6.53,35.294,0.2295,off_dry,high,0,1.715,0.00389,0
6.0,0.16,0.36,1.6,0.042,13.0,61.0,0.99143,3.22,0.54,10.8,6,white,6.52,37.5,0.2131,off_dry,high,0,1.614,0.00389,0
6.1,0.24,0.32,9.0,0.031,41.0,134.0,0.99234,3.25,0.26,12.3,7,white,6.66,25.417,0.306,medium,very_high,1,9.069,0.00252,1
5.5,0.3,0.25,1.9,0.029,33.0,118.0,0.98972,3.36,0.66,12.5,6,white,6.05,18.333,0.2797,off_dry,very_high,1,1.92,0.00232,0
5.5,0.16,0.31,1.2,0.026,31.0,68.0,0.9898,3.33,0.44,11.65,6,white,5.97,34.375,0.4559,off_dry,high,0,1.212,0.00223,0
6.0,0.32,0.46,1.5,0.05,56.0,189.0,0.99308,3.24,0.49,9.6,5,white,6.78,18.75,0.2963,off_dry,medium,0,1.51,0.00521,0
6.1,0.27,0.31,3.9,0.034,42.0,137.0,0.99218,3.24,0.46,10.9,6,white,6.68,22.593,0.3066,off_dry,high,0,3.931,0.00312,0
6.0,0.27,0.32,3.6,0.035,36.0,133.0,0.99215,3.23,0.46,10.8,6,white,6.59,22.222,0.2707,off_dry,high,0,3.628,0.00324,0
6.0,0.14,0.37,1.2,0.032,63.0,148.0,0.99185,3.32,0.44,11.2,5,white,6.51,42.857,0.4257,off_dry,high,0,1.21,0.00286,0
5.0,0.24,0.19,5.0,0.043,17.0,101.0,0.99438,3.66,0.57,10.0,5,white,5.43,20.833,0.1683,off_dry,medium,0,5.028,0.0043,0
6.1,0.26,0.25,2.9,0.047,78.5,272.125,0.99314,3.44,0.64,10.5,3,white,6.61,23.461,0.2885,off_dry,medium,0,2.92,0.00448,0
6.3,0.23,0.5,10.4,0.043,61.0,132.0,0.99542,2.86,0.46,9.1,6,white,7.03,27.391,0.4621,medium,medium,0,10.448,0.00473,0
5.6,0.26,0.5,11.4,0.029,25.0,93.0,0.99428,3.23,0.49,10.5,6,white,6.36,21.538,0.2688,medium,medium,0,11.466,0.00276,0
6.1,0.34,0.24,16.05,0.05,33.0,184.0,0.99943,3.12,0.61,9.3,5,white,6.68,17.941,0.1793,medium,medium,0,16.059,0.00538,0
6.2,0.35,0.25,16.05,0.051,28.0,182.0,0.99946,3.13,0.62,9.3,6,white,6.8,17.714,0.1538,medium,medium,0,16.059,0.00548,0
7.3,0.36,0.62,7.1,0.033,48.0,185.0,0.99472,3.14,0.62,10.6,6,white,8.28,20.278,0.2595,medium,high,0,7.138,0.00311,0
5.1,0.25,0.36,1.3,0.035,40.0,78.0,0.9891,3.23,0.64,12.1,7,white,5.71,20.4,0.5128,off_dry,very_high,1,1.314,0.00289,1
5.5,0.16,0.26,1.5,0.032,35.0,100.0,0.99076,3.43,0.77,12.0,6,white,5.92,34.375,0.35,off_dry,high,1,1.514,0.00267,0
6.4,0.19,0.35,10.2,0.043,40.0,106.0,0.99632,3.16,0.5,9.7,6,white,6.94,33.684,0.3774,medium,medium,0,10.238,0.00443,0
6.6,0.29,0.6400000000000001,2.2,0.027,21.0,92.0,0.99,3.12,0.48,12.4,6,white,7.53,22.759,0.2283,off_dry,very_high,1,2.222,0.00218,0
6.0,0.38,0.26,3.5,0.035,38.0,111.0,0.98872,3.18,0.47,13.6,7,white,6.64,15.789,0.3423,off_dry,very_high,1,3.54,0.00257,1
6.5,0.2,0.35,3.9,0.04,27.0,140.0,0.99102,2.98,0.53,11.8,6,white,7.05,32.5,0.1929,off_dry,high,0,3.935,0.00339,0
